"pkSurvey_ID"	"region"	"fkTransect"	"transect"	"ts"	"CountOfpksurvey_at_site"	"family"	"fam_sci"	"genus"	"species"	"AvgOfquantity"	"aspect"	"direction"	"exposure"	"Rugosity"	"Variety"	"Height"	"refuge_size_categories"	"live_cover"	"hard_substratum"	"depth1"	"guild"	"DS"
11	"Malabar"	7	"T07"	"t07.s"	1	"Snappers"	"Lutjanidae"			4.00	1	"N"	"medium"	4	4	4	4	3	4	2	"Piscivores"	"shallow"
11	"Malabar"	7	"T07"	"t07.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		45.00	1	"N"	"medium"	4	4	4	4	3	4	2	"Herbivores"	"shallow"
11	"Malabar"	7	"T07"	"t07.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		45.00	1	"N"	"medium"	4	4	4	4	3	4	2	"Herbivores"	"shallow"
11	"Malabar"	7	"T07"	"t07.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		2.00	1	"N"	"medium"	4	4	4	4	3	4	2	"Planktivores"	"shallow"
11	"Malabar"	7	"T07"	"t07.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		2.00	1	"N"	"medium"	4	4	4	4	3	4	2	"Herbivores"	"shallow"
11	"Malabar"	7	"T07"	"t07.s"	1	"Triggerfish"	"Balistidae"			11.00	1	"N"	"medium"	4	4	4	4	3	4	2	"Invertivores*"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Emperors"	"Lethrinidae"			2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Groupers"	"Epinephelidae"			5.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Parrotfish"	"Scaridae"			5.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Parrotfish"	"Scaridae"	"Bulbometopon"	"muricatum"	1.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Herbivore"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Snappers"	"Lutjanidae"			1000.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Soldierfish"	"Holocentridae"			2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Planktivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Squirrelfish"	"Holocentridae"			2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Planktivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		20.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		20.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Triggerfish"	"Balistidae"			18.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
12	"Malabar"	7	"T07"	"t07.s"	1	"Wrasse"	"Labridae"	"Cheilinus"	"trilobatus"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
13	"Malabar"	10	"T10"	"t10.d"	1	"Angelfish"	"Pomacanthidae"			5.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Varied diet"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"falcula"	2.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	7.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	4.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"melannotus"	1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"trifasciatus"	2.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Planktivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Emperors"	"Lethrinidae"			9.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Invertivores*"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Groupers"	"Epinephelidae"			7.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Piscivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"polyphekadion"	1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Piscivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	5.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Piscivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	5.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Varied diet"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Parrotfish"	"Scaridae"			6.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Herbivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Snappers"	"Lutjanidae"			12.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Piscivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		5.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Herbivores"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Sweetlips"	"Haemulidae"			1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Invertivores*"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Triggerfish"	"Balistidae"			4.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Invertivores*"	"deep"
13	"Malabar"	10	"T10"	"t10.d"	1	"Wrasse"	"Labridae"	"Cheilinus"	"trilobatus"	1.00	1	"N"	"medium"	2	4	2	2	2	2	1	"Invertivores*"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Angelfish"	"Pomacanthidae"			1.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Varied diet"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	1.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"falcula"	2.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	3.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	7.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"mertensii"	1.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	2.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"zanzibariensis"	1.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Corallivore/Invertivore"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	4.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Planktivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Emperors"	"Lethrinidae"			9.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Invertivores*"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Groupers"	"Epinephelidae"			3.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Piscivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Groupers"	"Epinephelidae"	"Variola"	"louti"	2.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Piscivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	2.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Varied diet"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Parrotfish"	"Scaridae"			3.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Herbivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Snappers"	"Lutjanidae"			14.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Piscivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		2.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Herbivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Surgeonsfishes"	"Acanthuridae"	"Naso"		5.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Planktivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		4.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Herbivores"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Triggerfish"	"Balistidae"			3.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Invertivores*"	"deep"
14	"Malabar"	10	"T10"	"t10.d"	2	"Triggerfish"	"Balistidae"	"Balistoides"	"viridescens"	1.00	1	"N"	"medium"	2	3	2	2	2	2	1	"Invertivores*"	"deep"
15	"Malabar"	10	"T10"	"t10.s"	2	"Angelfish"	"Pomacanthidae"			1.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Varied diet"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	1.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Corallivore/Invertivore"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	1.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Corallivore/Invertivore"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Groupers"	"Epinephelidae"			2.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Piscivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Piscivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Parrotfish"	"Scaridae"			9.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Herbivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Snappers"	"Lutjanidae"			5.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Piscivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		4.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Herbivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		8.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Herbivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Surgeonsfishes"	"Acanthuridae"	"Naso"		13.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Planktivores"	"shallow"
15	"Malabar"	10	"T10"	"t10.s"	2	"Triggerfish"	"Balistidae"			6.00	1	"N"	"medium"	3	3	3	3	1	2	2	"Invertivores*"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Angelfish"	"Pomacanthidae"			2.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Varied diet"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Corallivore/Invertivore"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Corallivore/Invertivore"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	1.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Corallivore/Invertivore"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"melannotus"	1.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Corallivore/Invertivore"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Groupers"	"Epinephelidae"			4.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Piscivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"polyphekadion"	1.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Piscivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	2.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Varied diet"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Parrotfish"	"Scaridae"			6.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Herbivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Snappers"	"Lutjanidae"			3.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Piscivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		6.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Herbivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		4.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Herbivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		8.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Planktivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		4.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Herbivores"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Triggerfish"	"Balistidae"			21.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Invertivores*"	"shallow"
16	"Malabar"	10	"T10"	"t10.s"	1	"Wrasse"	"Labridae"	"Cheilinus"	"trilobatus"	1.00	1	"N"	"medium"	3	3	3	2	2	3	2	"Invertivores*"	"shallow"
17	"Malabar"	13	"T13"	"t13.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Corallivore/Invertivore"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"guttatissimus"	2.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Corallivore/Invertivore"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"kleinii"	2.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Corallivore/Invertivore"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	1.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Corallivore/Invertivore"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	1.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Planktivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Groupers"	"Epinephelidae"			19.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Piscivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"lanceolatus"	1.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Piscivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Groupers"	"Epinephelidae"	"Epinephelus"	"polyphekadion"	1.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Piscivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	2.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Piscivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Parrotfish"	"Scaridae"			3.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Herbivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Snappers"	"Lutjanidae"			8.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Piscivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Soldierfish"	"Holocentridae"			70.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Planktivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Squirrelfish"	"Holocentridae"			4.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Planktivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		3.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Herbivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		9.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Herbivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Zebrasoma"		1.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Herbivores"	"deep"
17	"Malabar"	13	"T13"	"t13.d"	1	"Triggerfish"	"Balistidae"			4.00	1	"N"	"medium"	5	4	5	5	5	5	1	"Invertivores*"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Emperors"	"Lethrinidae"			1.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Invertivores*"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Groupers"	"Epinephelidae"			7.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Piscivores"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Parrotfish"	"Scaridae"			8.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Herbivores"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Snappers"	"Lutjanidae"			1.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Piscivores"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		2.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Herbivores"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		22.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Herbivores"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		2.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Planktivores"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Triggerfish"	"Balistidae"			6.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Invertivores*"	"deep"
18	"Malabar"	13	"T13"	"t13.d"	1	"Triggerfish"	"Balistidae"	"Sufflamen"	"chrysopterus"	2.00	1	"N"	"medium"	3	3	2	3	2	2	1	"Invertivores*"	"deep"
19	"Malabar"	13	"T13"	"t13.s"	1	"Angelfish"	"Pomacanthidae"			3.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Varied diet"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Bannerfish"	"Chaetodontidae"	"Heniochus"	"acuminatus"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lineolatus"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"melannotus"	1.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"meyersi"	3.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"trifasciatus"	2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Corallivore/Invertivore"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Hemitaurichthys"	"zoster"	4.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Planktivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Emperors"	"Lethrinidae"			11.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Groupers"	"Epinephelidae"			4.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Groupers"	"Epinephelidae"	"Variola"	"louti"	1.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Moorish Idol"	"Zanclidae"	"Zanclus"	"cornuta"	5.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Varied diet"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Parrotfish"	"Scaridae"			15.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Snappers"	"Lutjanidae"			8.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Piscivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Acanthurus"		60.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Ctenochaetus"		120.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Herbivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Surgeonsfishes"	"Acanthuridae"	"Naso"		2.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Planktivores"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Sweetlips"	"Haemulidae"			41.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
19	"Malabar"	13	"T13"	"t13.s"	1	"Triggerfish"	"Balistidae"			25.00	1	"N"	"medium"	4	4	4	4	4	4	2	"Invertivores*"	"shallow"
20	"Malabar"	13	"T13"	"t13.s"	1	"Bannerfish"	"Chaetodontidae"	"Heniochus"	"monoceros"	2.00	1	"N"	"medium"	4	4	4	2	5	4	2	"Corallivore/Invertivore"	"shallow"
20	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"auriga"	2.00	1	"N"	"medium"	4	4	4	2	5	4	2	"Corallivore/Invertivore"	"shallow"
20	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"flavissimus"	1.00	1	"N"	"medium"	4	4	4	2	5	4	2	"Corallivore/Invertivore"	"shallow"
20	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lineolatus"	2.00	1	"N"	"medium"	4	4	4	2	5	4	2	"Corallivore/Invertivore"	"shallow"
20	"Malabar"	13	"T13"	"t13.s"	1	"Butterflyfish"	"Chaetodontidae"	"Chaetodon"	"lunula"	2.00	1	"N"	"medium"	4	4	4	2	5	4	2	"Corallivore/Invertivore"	"shallow"
